t,step,pos_left_hip_yaw,pos_left_hip_roll,pos_left_hip_pitch,pos_left_knee,pos_left_ankle,pos_neck_pitch,pos_head_pitch,pos_head_yaw,pos_head_roll,pos_right_hip_yaw,pos_right_hip_roll,pos_right_hip_pitch,pos_right_knee,pos_right_ankle,vel_left_hip_yaw,vel_left_hip_roll,vel_left_hip_pitch,vel_left_knee,vel_left_ankle,vel_neck_pitch,vel_head_pitch,vel_head_yaw,vel_head_roll,vel_right_hip_yaw,vel_right_hip_roll,vel_right_hip_pitch,vel_right_knee,vel_right_ankle,action_left_hip_yaw,action_left_hip_roll,action_left_hip_pitch,action_left_knee,action_left_ankle,action_neck_pitch,action_head_pitch,action_head_yaw,action_head_roll,action_right_hip_yaw,action_right_hip_roll,action_right_hip_pitch,action_right_knee,action_right_ankle,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,contact_l,contact_r,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_grav_x,proj_grav_y,proj_grav_z,phase_cos,phase_sin
2.2161,103,0.20708741,0.36508742,0.60285443,-2.0401945,0.8697671,0.5236,0.5236,0.0,0.0,-0.19788352,0.16413595,0.31753403,1.3729128,-0.7040972,-0.5035973,-0.93525213,0.0,-0.0959233,-0.023980824,0.0,0.0,0.0,0.0,-0.57553977,0.33573154,0.11990412,-1.0071946,1.0551562,0.90044993,1.031043,-1.1038102,0.70075303,-0.0062649474,-0.42083463,0.5014175,0.06521587,0.29736313,-0.933776,1.1993845,-0.48391643,-0.40854287,-0.4831862,0.20060825,0.28215066,0.60440516,-1.4775003,0.7762635,0.5236,0.5236,0.0,0.0,-0.21869989,0.21445125,0.80140907,1.3927643,-0.8202352,1.0,1.0,0.15926129424448257,-0.11235557059713495,0.3839724354387525,-4.68,-1.66,8.33,0.48258477,0.17117323,-0.8589597,0.39607978,-0.9182161
2.2361,104,0.20862138,0.34054375,0.6074564,-2.0401945,0.874369,0.5236,0.5236,0.0,0.0,-0.21782528,0.17794177,0.30679616,1.3729128,-0.72403896,-0.33573154,-0.93525213,0.21582742,-0.04796165,-0.023980824,0.0,0.0,0.0,0.0,-0.7913672,0.3117507,0.0,-0.69544387,0.407674,0.84792244,0.87742317,-1.0552496,0.6647275,-0.04542774,-0.32147017,0.32723638,0.048733596,0.30763683,-0.72652894,1.4811256,-0.43153834,0.23568985,-0.35924757,0.2039172,0.26531273,0.61519814,-1.4477475,0.7589753,0.5236,0.5236,0.0,0.0,-0.20535283,0.27262333,0.8102916,1.4891644,-0.82358587,1.0,1.0,0.38833575856873837,-0.02399827721492203,0.18871372537188688,-3.46,-1.74,9.06,0.35115993,0.17659487,-0.91951126,0.5971586,-0.8021232
2.2561,105,0.21475731,0.32060197,0.6151263,-2.0401945,0.8513593,0.5236,0.5236,0.0,0.0,-0.2316311,0.20862138,0.30066022,1.3974565,-0.7593205,-0.1918466,-1.0071946,0.3117507,0.0,-0.04796165,0.0,0.0,0.0,0.0,-0.91127133,0.5275781,-0.26378906,-0.35971236,-0.23980825,0.8274113,0.73717535,-0.74753195,0.5607162,-0.02473569,-0.3688588,0.27932236,0.069477975,0.3423224,-0.68712753,1.6255538,-0.5494251,0.6413825,-0.26613414,0.20385146,0.24118519,0.6524457,-1.4402969,0.7506716,0.5236,0.5236,0.0,0.0,-0.19340445,0.3219694,0.8038325,1.5855644,-0.81628495,1.0,1.0,0.6457718232379019,0.09708393964218459,0.30870511144649704,-3.51,-3.91,6.91,0.4043406,0.4504193,-0.79600954,0.76604444,-0.64278764
2.2760,106,0.2162913,0.30066022,0.62739813,-2.0309906,0.8114758,0.5236,0.5236,0.0,0.0,-0.22549517,0.25464082,0.3021942,1.4465439,-0.7884661,0.0,-1.103118,0.35971236,0.0,-0.407674,0.0,0.0,0.0,0.0,-0.7673864,0.93525213,-0.33573154,0.26378906,-0.8633097,0.83845913,0.6257615,-0.68252784,0.38669753,-0.0063111484,-0.31267077,0.16111611,0.14768557,0.36599097,-0.72104645,1.6542956,-0.95675474,0.87287176,-0.26227456,0.20491679,0.21556726,0.6812946,-1.4532284,0.7475319,0.5236,0.5236,0.0,0.0,-0.18962733,0.3544512,0.759224,1.6819644,-0.81151843,1.0,1.0,0.9435686268594344,0.1407171709420428,0.34470252726888007,-2.88,-1.17,6.95,0.37827408,0.15367384,-0.9128489,0.89363265,-0.4487992
2.2961,107,0.2162913,0.28071848,0.65040785,-2.0171847,0.7869322,0.5236,0.5236,0.0,0.0,-0.20708741,0.3037282,0.33133984,1.5109711,-0.800738,0.07194247,-1.0551562,0.45563567,0.1918466,-0.91127133,0.0,0.0,0.0,0.0,-0.33573154,1.486811,-0.07194247,1.223022,-1.223022,1.0127962,0.5470907,-0.30769914,0.47300735,0.12177936,-0.619152,0.4087703,0.33094206,0.43366516,-1.0068078,1.5469166,-1.3902694,0.9622792,-0.39079046,0.2229897,0.19232944,0.73608685,-1.4523563,0.75845706,0.5236,0.5236,0.0,0.0,-0.21593718,0.3632024,0.6891075,1.7499232,-0.8215101,1.0,1.0,0.9893835197242855,0.6272276999354621,0.5235987755982988,-4.5,-3.48,5.79,0.554397,0.42873368,-0.7133241,0.9730449,-0.23061587
2.3160,108,0.21935925,0.25770876,0.67495155,-1.9987769,0.7715923,0.5236,0.5236,0.0,0.0,-0.1994175,0.34514567,0.38963112,1.5892041,-0.80380595,0.07194247,-1.0071946,0.6714631,0.3836932,-1.2470028,0.0,0.0,0.0,0.0,0.14388494,1.9424467,0.57553977,2.2541974,-1.0791371,0.8835687,0.2733097,-0.19314894,0.48608288,0.09655639,-0.54141456,0.28822616,0.47182313,0.25911847,-1.0647432,1.6177185,-1.7331291,1.0976266,-0.64195204,0.22091071,0.15100864,0.7804172,-1.4505255,0.7624899,0.5236,0.5236,0.0,0.0,-0.23751663,0.37553328,0.61275154,1.7997166,-0.85262126,1.0,1.0,1.4246250019403717,0.7395832705325971,0.6915867161027531,-3.29,-1.21,6.36,0.45303828,0.16661894,-0.8757822,1.0,0.0
2.3359,109,0.22702916,0.23316509,0.7086991,-1.9773012,0.7608545,0.5236,0.5236,0.0,0.0,-0.21475731,0.36968938,0.44945636,1.6659031,-0.8068739,0.0959233,-1.0311754,0.9832138,0.69544387,-1.1510795,0.0,0.0,0.0,0.0,0.3117507,2.0383701,1.4628303,3.0215838,-0.7194247,0.624769,-0.0157905,-0.08785949,0.49545458,-0.08590912,-0.49490166,0.2115414,0.46964198,-0.0033915713,-0.9432488,1.3498559,-1.8322506,1.0222111,-0.75698256,0.19378334,0.097306125,0.8175444,-1.4484899,0.74666303,0.5236,0.5236,0.0,0.0,-0.23831485,0.35614556,0.55702585,1.822051,-0.88279104,1.0,1.0,1.8162332528565992,0.23780111058422737,1.0657416744990373,-3.74,-1.41,8.77,0.3880524,0.14629783,-0.9099518,0.9730449,0.23061587
2.3559,110,0.22856314,0.20555343,0.75318456,-1.9788352,0.7593205,0.5236,0.5236,0.0,0.0,-0.239301,0.38656315,0.5046797,1.7410682,-0.8206797,0.16786577,-1.1270987,1.3189453,0.7434055,-0.815348,0.0,0.0,0.0,0.0,0.0,1.8225427,2.2541974,3.5012002,-0.43165484,0.5633418,-0.2391648,0.056905918,0.7142317,-0.25651082,-0.6172904,0.2121491,0.55215144,-0.13895597,-0.9294643,1.0320673,-2.0139527,0.967471,-0.8013135,0.17136419,0.042747192,0.8542972,-1.4253907,0.7201067,0.5236,0.5236,0.0,0.0,-0.23741536,0.31273407,0.5054202,1.8299778,-0.90532595,1.0,1.0,1.8118699297266134,-0.24761858762669547,1.296997800388286,-5.43,-2.95,9.48,0.4798404,0.26068678,-0.8377324,0.89363265,0.4487992
2.3778,111,0.22089323,0.17640778,0.79153407,-1.9865052,0.7455147,0.5236,0.5236,0.0,0.0,-0.25310683,0.3834952,0.53382534,1.8116313,-0.84215546,0.14388494,-1.223022,1.630696,0.551559,-0.551559,0.0,0.0,0.0,0.0,-0.4796165,1.2949644,2.5419674,3.6930468,-0.45563567,0.497869,-0.21778661,0.12636141,0.78854275,-0.39856383,-0.5275816,0.06075144,0.64782095,-0.33896235,-0.80228215,0.9064021,-1.7316284,0.63222766,-1.0416332,0.15136541,0.012149655,0.88329446,-1.4041002,0.6899677,0.5236,0.5236,0.0,0.0,-0.22415744,0.27412066,0.5026893,1.8012094,-0.9428789,1.0,1.0,1.696241866781989,-0.2683443724941282,0.9981101659842572,-5.75,0.13,11.19,0.4570183,-0.010332587,-0.88939726,0.76604444,0.64278764
2.3977,112,0.20862138,0.1441942,0.82681566,-1.9987769,0.72403896,0.5236,0.5236,0.0,0.0,-0.25770876,0.36968938,0.53229135,1.8530488,-0.8605632,-0.023980824,-1.3189453,1.8225427,0.16786577,-0.5035973,0.0,0.0,0.0,0.0,-0.7434055,0.6235014,2.0863316,3.525181,-0.6474822,0.6329596,-0.23905939,0.19932905,0.87846655,-0.32130224,-0.5683705,0.1261389,0.7586449,-0.33327088,-0.8628522,0.78510505,-1.744947,0.45994332,-0.9965139,0.15287521,-0.008336145,0.9079896,-1.3823335,0.6796104,0.5236,0.5236,0.0,0.0,-0.22225969,0.2388229,0.4997189,1.76672,-0.96089876,1.0,1.0,1.385355093770499,0.03381575425739013,0.19198621771937624,-4.96,-0.81,9.93,0.44566813,0.07278048,-0.89223486,0.5971586,0.8021232
2.4177,113,0.19328158,0.10584468,0.8513593,-2.0125828,0.69949526,0.5236,0.5236,0.0,0.0,-0.25770876,0.35741752,0.5200195,1.8668547,-0.85749525,-0.3117507,-1.4388494,1.8225427,-0.23980825,-0.69544387,0.0,0.0,0.0,0.0,-0.6235014,0.04796165,1.2470028,2.9016798,-0.7194247,0.7635174,0.03695134,0.21576047,0.7398627,-0.10407276,-0.52014637,0.08480101,0.9539466,-0.30036208,-0.95270044,0.8563516,-1.5647856,0.037235416,-1.189539,0.16683687,0.0069734454,0.9244498,-1.3831339,0.69511896,0.5236,0.5236,0.0,0.0,-0.23010586,0.2247689,0.51595277,1.7037556,-0.99101317,1.0,1.0,1.100648259538924,0.543233729683235,-0.1832595714594046,-5.76,3.0,9.88,0.48717088,-0.25373483,-0.8356334,0.39607978,0.9182161
2.4378,114,0.18714565,0.075165056,0.85902923,-2.0217867,0.6780195,0.5236,0.5236,0.0,0.0,-0.25770876,0.3344078,0.49854377,1.8699226,-0.8513593,-0.5035973,-1.5587536,1.486811,-0.45563567,-0.959233,0.0,0.0,0.0,0.0,-0.33573154,-0.407674,0.28776988,2.0143893,-0.5035973,0.92948407,0.03386706,0.34040064,0.5656787,0.16681325,-0.56143886,0.19380538,0.876685,-0.25144604,-1.18374,0.8212917,-1.6494356,-0.15450051,-1.0370206,0.19181053,0.015850773,0.94679,-1.4010324,0.7315127,0.5236,0.5236,0.0,0.0,-0.2579175,0.21283051,0.5172281,1.6468033,-0.99382997,1.0,1.0,0.7624907169650227,0.8355763793922851,-0.5563236990731926,-5.4,0.6,11.17,0.43473682,-0.048304092,-0.8992611,0.17364818,0.9848077
2.4578,115,0.18867964,0.07669904,0.88357294,-2.0294566,0.6672816,0.5236,0.5236,0.0,0.0,-0.25770876,0.3037282,0.4878059,1.8622527,-0.8467574,-0.4796165,-1.4148686,1.1270987,-0.5275781,-1.0071946,0.0,0.0,0.0,0.0,-0.11990412,-0.7673864,-0.33573154,1.0071946,-0.14388494,1.0568078,0.7624161,0.22173811,-0.09400047,0.29943198,-0.5218335,0.08384224,0.78275174,-0.33007276,-1.3999882,0.96974117,-1.3865647,-0.6339761,-1.3362426,0.21952711,0.09403208,0.9483278,-1.4777396,0.76661086,0.5236,0.5236,0.0,0.0,-0.29622933,0.22051243,0.5442804,1.5646844,-1.0254422,1.0,1.0,0.3272492347489368,1.1650072757062149,-0.8988445647770796,-5.77,4.03,9.68,0.48211363,-0.33672756,-0.8088146,-0.05814483,0.9983082
2.4780,116,0.20095149,0.0720971,0.90658265,-2.0340586,0.6565438,0.5236,0.5236,0.0,0.0,-0.26691267,0.27304858,0.478602,1.8438449,-0.84215546,-0.21582742,-1.0071946,0.9832138,-0.4796165,-0.8872905,0.0,0.0,0.0,0.0,-0.07194247,-1.1270987,-0.5995206,0.26378906,0.11990412,1.1607916,0.9902495,0.26318958,-0.22613083,0.33668518,-0.63775253,0.40933138,0.38902122,-0.28425747,-1.4368122,0.668972,-1.7177972,-0.57868063,-0.84116757,0.24655545,0.16372421,0.95339566,-1.5369768,0.791395,0.5236,0.5236,0.0,0.0,-0.32289883,0.19504467,0.5273885,1.5209426,-0.9949021,1.0,1.0,-0.6283185307179586,0.7199483164476609,-0.8824821030396328,-5.53,-1.49,9.55,0.49660167,0.13380407,-0.85760325,-0.28680325,0.9579895
2.4981,117,0.22089323,0.084368944,0.9249904,-2.0371265,0.65040785,0.5236,0.5236,0.0,0.0,-0.28992236,0.2561748,0.46786413,1.8146993,-0.83448553,0.14388494,-0.4796165,0.959233,-0.35971236,-0.6714631,0.0,0.0,0.0,0.0,-0.23980825,-1.2470028,-0.5995206,-0.3117507,0.21582742,1.1415812,1.6284614,-0.06353528,-0.84263414,0.27126628,-0.51548463,0.11887142,0.31076336,-0.4087634,-1.3426216,0.73813635,-1.3119178,-0.8951423,-1.2415367,0.26085138,0.2601242,0.9237639,-1.6333768,0.7997237,0.5236,0.5236,0.0,0.0,-0.32948145,0.18668044,0.5578413,1.4630513,-1.0166149,1.0,1.0,-0.5650503453331641,0.3294308963139297,-0.7090400086226963,-6.17,2.39,8.35,0.57913595,-0.22433305,-0.78375775,-0.5,0.8660254
2.5180,118,0.24236897,0.12578642,0.93726224,-2.0386605,0.65194184,0.5236,0.5236,0.0,0.0,-0.31753403,0.23316509,0.4571263,1.7778838,-0.82834965,0.5275781,0.11990412,1.0071946,-0.26378906,-0.45563567,0.0,0.0,0.0,0.0,-0.57553977,-1.2470028,-0.5275781,-0.8872905,0.26378906,1.137304,1.862882,-0.4169908,-1.0491277,0.2257869,-0.5307491,0.2606774,-0.029224278,-0.43196362,-1.1711248,0.42225856,-1.2020996,-0.8597595,-0.9936221,0.26900122,0.35618463,0.87063926,-1.7131345,0.8001729,0.5236,0.5236,0.0,0.0,-0.31628135,0.15007412,0.58709484,1.4318548,-1.0048511,1.0,1.0,-0.6948592084502424,-0.1559888018969932,-0.36324665057131983,-5.41,0.62,6.61,0.6317034,-0.07239484,-0.77182245,-0.6862416,0.72737366
2.5380,119,0.25924274,0.19481556,0.9265244,-2.0401945,0.67341757,0.5236,0.5236,0.0,0.0,-0.33747578,0.2162913,0.44792238,1.7364663,-0.8206797,0.7673864,0.93525213,0.7434055,-0.16786577,-0.16786577,0.0,0.0,0.0,0.0,-0.93525213,-1.1270987,-0.5035973,-1.366907,0.3117507,1.194728,1.9702154,-0.91699976,-1.1827205,0.21257815,-0.40836108,0.4223265,-0.25135612,-0.39583108,-0.9580695,0.13459334,-0.9730741,-0.8255601,-0.9731942,0.27963355,0.41901234,0.7887636,-1.7738729,0.79912156,0.5236,0.5236,0.0,0.0,-0.28705576,0.099343814,0.6275495,1.4165568,-0.9957501,1.0,1.0,-1.1835513990086548,-0.346884188833873,-0.46796640569097964,-5.77,0.1,6.95,0.6387286,-0.01106982,-0.7693525,-0.8354878,0.549509
2.5580,120,0.27611655,0.26844662,0.89277685,-2.0417285,0.717903,0.5236,0.5236,0.0,0.0,-0.33747578,0.19481556,0.44025248,1.6919808,-0.8145438,0.8633097,1.9664276,0.1918466,-0.0959233,0.3836932,0.0,0.0,0.0,0.0,-0.959233,-1.0071946,-0.5035973,-1.7506001,0.33573154,1.2801839,1.9360017,-1.2802856,-1.0833962,0.2395739,-0.24161223,0.5753615,-0.37526116,-0.3639326,-0.8164637,-0.010369763,-0.72335607,-0.739109,-0.7871684,0.29455853,0.45328757,0.7033096,-1.8003833,0.8011903,0.5236,0.5236,0.0,0.0,-0.25535983,0.054409306,0.67679405,1.4160233,-0.97168696,1.0,1.0,-1.507528141410102,-0.533416252640767,-0.6883142237552637,-6.65,-0.58,6.83,0.69631493,0.06073122,-0.7151625,-0.9396926,0.34202015
2.5780,121,0.28378645,0.3436117,0.84215546,-2.0417285,0.75471854,0.5236,0.5236,0.0,0.0,-0.32520393,0.16260196,0.43411657,1.6566993,-0.8068739,0.7913672,2.853718,-0.5995206,-0.07194247,1.0791371,0.0,0.0,0.0,0.0,-0.6235014,-1.0551562,-0.43165484,-1.918466,0.33573154,1.1756012,1.7638011,-1.511872,-0.96463054,0.33405036,-0.022659726,0.5495817,-0.47320935,-0.32929784,-0.63697386,0.066015005,-0.46772885,-0.60728115,-0.5792968,0.29305524,0.45663264,0.62887853,-1.8044131,0.8118793,0.5236,0.5236,0.0,0.0,-0.21839331,0.035087086,0.73190355,1.4288858,-0.9364618,1.0,1.0,-1.6667894356545847,-0.6228643768054763,-0.9621127501618741,-6.46,0.11,8.48,0.6059544,-0.01031811,-0.7954324,-0.99323833,0.11609291
2.5978,122,0.2960583,0.40803888,0.7715923,-2.0417285,0.77005833,0.5236,0.5236,0.0,0.0,-0.3021942,0.124252446,0.4249127,1.6229516,-0.800738,0.69544387,3.3573153,-1.5587536,-0.023980824,1.486811,0.0,0.0,0.0,0.0,-0.04796165,-1.223022,-0.35971236,-1.918466,0.33573154,1.0743423,1.6158229,-1.6133654,-0.7305939,0.5049773,0.08925679,0.4786245,-0.50230384,-0.19794507,-0.5279195,0.3270117,-0.23094183,-0.5921998,-0.21981381,0.2820274,0.4438419,0.5740706,-1.7834272,0.8353853,0.5236,0.5236,0.0,0.0,-0.18530795,0.049593423,0.78864795,1.4381115,-0.8793785,1.0,1.0,-1.875138115111408,-0.6163193921104976,-0.9752027195518316,-6.49,0.13,10.31,0.53269583,-0.010670332,-0.8462395,-0.99323833,-0.11609291
2.6179,123,0.29759228,0.44638842,0.70563114,-2.0371265,0.77926224,0.5236,0.5236,0.0,0.0,-0.2638447,0.09203885,0.41724277,1.5830681,-0.79153407,0.551559,3.3093536,-2.422063,0.0,1.4148686,0.0,0.0,0.0,0.0,0.57553977,-1.486811,-0.33573154,-1.8705043,0.33573154,1.0814042,1.5542513,-1.5805588,-0.37734804,0.5526857,0.036001004,0.582579,-0.42353457,-0.024674103,-0.4998441,0.7098702,-0.0533488,-0.7577419,0.12809806,0.27611688,0.4300103,0.54446644,-1.7355112,0.8542597,0.5236,0.5236,0.0,0.0,-0.16264918,0.09658308,0.8404539,1.4270928,-0.8103373,1.0,1.0,-2.2187498115977915,-0.31743175770646864,-1.4529866022852793,-5.58,-2.59,7.72,0.5652741,0.26237634,-0.78206384,-0.9396926,-0.34202015
2.6379,124,0.29759228,0.46019423,0.6442719,-2.0386605,0.79767,0.5236,0.5236,0.0,0.0,-0.22702916,0.084368944,0.4065049,1.5431846,-0.7838642,0.3836932,2.7577949,-2.9016798,0.04796165,1.0311754,0.0,0.0,0.0,0.0,1.1510795,-1.486811,-0.3836932,-1.8465234,0.35971236,0.8619959,1.381262,-1.4062847,-0.2121335,0.47270164,-0.0025514327,0.48675683,-0.47560692,0.0032564364,-0.42325538,0.8460486,-0.057592038,-0.898724,0.3455346,0.25062972,0.40441236,0.5441314,-1.6902401,0.857586,0.5236,0.5236,0.0,0.0,-0.14139505,0.13839471,0.8711131,1.4063833,-0.7471689,1.0,1.0,-1.9504054391036632,-0.23780111058422737,-1.4889840181076623,-6.2,-7.61,11.97,0.4005146,0.49159938,-0.7732516,-0.8354878,-0.549509
2.6882,125,0.2883884,0.4555923,0.5660389,-2.0371265,0.8482914,0.5236,0.5236,0.0,0.0,-0.1840777,0.12578642,0.38963112,1.4864274,-0.7746603,0.07194247,1.223022,-2.973622,0.04796165,0.959233,0.0,0.0,0.0,0.0,1.5827343,-0.5275781,-0.45563567,-1.8705043,0.33573154,1.1427896,1.3767915,-1.5201522,-0.10013653,0.40256616,-0.12274683,0.7551269,-0.3173363,0.14352298,-0.83122873,0.65964043,-0.21768844,-1.1506909,0.06467745,0.2634168,0.38860658,0.5325436,-1.6518778,0.85256827,0.5236,0.5236,0.0,0.0,-0.1694399,0.14484087,0.87349904,1.3687608,-0.7373536,1.0,1.0,-1.1999138607461015,0.3436116964863836,-0.1974403716318585,-8.08,-3.81,9.35,0.6248284,0.29462823,-0.72303784,-0.6862416,-0.72737366
2.7039,126,0.27458256,0.44638842,0.5506991,-2.0355926,0.8620972,0.5236,0.5236,0.0,0.0,-0.15800002,0.15339808,0.42184472,1.440408,-0.7470486,-0.23980825,0.0959233,-2.0623507,0.023980824,1.0791371,0.0,0.0,0.0,0.0,1.3189453,0.6714631,-0.21582742,-1.7506001,0.45563567,0.7363555,1.1318175,-1.5123587,-0.047398,0.36856237,-0.08463885,0.44258484,-0.36164966,-0.029454239,-0.6373194,0.49707696,-0.5029804,-1.194926,0.09054419,0.23044564,0.3546257,0.5263703,-1.6235864,0.8461572,0.5236,0.5236,0.0,0.0,-0.16687588,0.13245222,0.8464014,1.341764,-0.7288777,1.0,1.0,-0.4428772976935611,0.0272707695624114,0.7624907169650227,-2.86,-0.87,6.72,0.38885516,0.118288115,-0.9136737,-0.5,-0.8660254
2.7241,127,0.27611655,0.44025248,0.5445632,-2.0371265,0.8651652,0.5236,0.5236,0.0,0.0,-0.16566992,0.159534,0.45866024,1.4235342,-0.7332428,-0.3117507,-0.16786577,-1.2709837,0.023980824,0.815348,0.0,0.0,0.0,0.0,0.93525213,0.8633097,0.33573154,-1.5107919,0.57553977,0.6555157,0.99768054,-1.3450027,0.14205231,0.31665275,-0.1859162,0.43655205,-0.30493397,0.0071093813,-0.6780174,0.7425913,-0.37854955,-1.2563628,0.058241855,0.20257898,0.3208235,0.5394019,-1.5876666,0.8371196,0.5236,0.5236,0.0,0.0,-0.16940726,0.14957047,0.8425859,1.319422,-0.72702247,1.0,1.0,-0.3327033886614191,-0.3577924966588375,0.5475970528132209,-3.57,-2.85,7.5,0.40652946,0.32454032,-0.8540535,-0.28680325,-0.9579895
2.7438,128,0.26691267,0.42798063,0.5430292,-2.0401945,0.8697671,0.5236,0.5236,0.0,0.0,-0.17640778,0.16260196,0.47400007,1.3989905,-0.717903,-0.28776988,-0.28776988,-0.6474822,0.0,0.4796165,0.0,0.0,0.0,0.0,0.43165484,0.6235014,0.93525213,-1.2709837,0.7194247,0.6715134,0.9685454,-1.1790906,0.38815218,0.16722393,-0.3304822,0.38559866,-0.20701027,0.13036487,-0.77356666,0.9595226,-0.31666702,-1.1003776,-0.06287235,0.18745874,0.29762864,0.5638121,-1.5415049,0.81675416,0.5236,0.5236,0.0,0.0,-0.18048103,0.18153456,0.84648484,1.3216155,-0.7380207,1.0,1.0,-0.34579335805137656,-0.5945027764605685,0.6883142237552637,-4.13,-3.87,7.09,0.45524493,0.42658544,-0.78152215,-0.05814483,-0.9983082
2.7641,129,0.24850489,0.4065049,0.5506991,-2.0417285,0.875903,0.5236,0.5236,0.0,0.0,-0.1840777,0.17027187,0.4693981,1.3775147,-0.7086991,-0.28776988,-0.3836932,-0.23980825,-0.04796165,0.28776988,0.0,0.0,0.0,0.0,-0.023980824,0.3836932,1.103118,-1.103118,0.69544387,1.197436,1.1526895,-1.3102008,0.70747924,0.12358148,-0.35142484,0.6755407,0.031090237,0.3540184,-1.1008381,1.0290368,-0.30465996,-0.8222555,-0.50850284,0.23097886,0.30212614,0.5653472,-1.481875,0.80017066,0.5236,0.5236,0.0,0.0,-0.21985243,0.20766443,0.85002494,1.3507438,-0.7891827,1.0,1.0,-0.11453723216212788,0.22907446432425577,0.26616271092913524,-6.54,-1.45,8.36,0.6104857,0.13535233,-0.78037614,0.17364818,-0.9848077
2.7840,130,0.23009712,0.38042724,0.558369,-2.0447965,0.878971,0.5236,0.5236,0.0,0.0,-0.19328158,0.19021362,0.4647962,1.3667768,-0.7102331,-0.4796165,-0.6474822,0.0,-0.0959233,0.23980825,0.0,0.0,0.0,0.0,-0.3117507,0.35971236,0.69544387,-1.0311754,0.57553977,1.0637498,1.0299846,-1.1648191,0.83167946,0.11863422,-0.38141045,0.53465754,0.10588421,0.39982715,-0.97223735,1.4197713,-0.41430524,-0.20686713,-0.35463673,0.2437223,0.29255414,0.5808064,-1.4336771,0.78972584,0.5236,0.5236,0.0,0.0,-0.23061521,0.2624158,0.84118444,1.4297595,-0.8044933,1.0,1.0,0.2912518189265537,0.2901609881440573,0.6043202535030366,-5.55,-2.74,9.42,0.49239272,0.24309118,-0.8357368,0.39607978,-0.9182161
2.8039,131,0.23776703,0.35588354,0.5660389,-2.0447965,0.877437,0.5236,0.5236,0.0,0.0,-0.21475731,0.21475731,0.4647962,1.3698448,-0.7317088,-0.551559,-0.93525213,0.16786577,-0.07194247,0.1918466,0.0,0.0,0.0,0.0,-0.45563567,0.57553977,0.1918466,-0.815348,0.23980825,1.1907116,0.93911123,-1.1532552,0.90103376,0.16070709,-0.29526442,0.42655253,0.13175328,0.45121568,-0.93996894,1.7844888,-0.63212025,0.47865146,-0.36803234,0.26406455,0.27772364,0.59123826,-1.3978229,0.7876662,0.5236,0.5236,0.0,0.0,-0.23384604,0.33173835,0.81409866,1.5261595,-0.8150192,1.0,1.0,0.6403176693254197,0.14617132485452508,0.7035858547102141,-4.32,-1.23,6.99,0.5199336,0.14803664,-0.84128135,0.5971586,-0.8021232
2.8238,132,0.25157285,0.32980588,0.5829127,-2.0447965,0.8482914,0.5236,0.5236,0.0,0.0,-0.2316311,0.25003886,0.4709321,1.4020585,-0.76238847,-0.35971236,-1.1510795,0.35971236,-0.04796165,0.0,0.0,0.0,0.0,0.0,-0.6235014,0.91127133,-0.023980824,-0.28776988,-0.26378906,0.9396895,0.7591197,-0.93786603,0.60447043,0.033808663,-0.21918592,0.10448286,0.04807062,0.35256314,-0.7429918,1.8780133,-0.62853897,0.84440774,-0.23064749,0.25116768,0.25082615,0.6190364,-1.4059668,0.7737406,0.5236,0.5236,0.0,0.0,-0.21608682,0.38268435,0.79820526,1.6225595,-0.80759627,1.0,1.0,0.7264933011426397,-0.1287180323345818,0.20398535632683729,-2.58,-1.59,7.12,0.33341318,0.20547558,-0.920117,0.76604444,-0.64278764
2.8438,133,0.26844662,0.30833015,0.5936506,-2.0447965,0.81914574,0.5236,0.5236,0.0,0.0,-0.239301,0.29912627,0.4954758,1.4618837,-0.7853982,0.0959233,-1.223022,0.4796165,-0.023980824,-0.45563567,0.0,0.0,0.0,0.0,-0.7434055,1.3429261,0.11990412,0.5275781,-0.815348,0.80161285,0.65576506,-0.6544059,0.25544307,0.027348153,-0.26639464,0.028696127,0.09366903,0.3663878,-0.7345014,1.6687744,-0.8092371,0.9105559,-0.18326525,0.22962192,0.22435221,0.66406125,-1.4457557,0.7647392,0.5236,0.5236,0.0,0.0,-0.20458223,0.39232805,0.7705995,1.7189596,-0.7984043,1.0,1.0,1.1137382289288815,0.009817477042468103,0.1930770485018727,-1.96,-2.01,5.65,0.3106645,0.31858963,-0.89553803,0.89363265,-0.4487992
