t,step,pos_left_hip_yaw,pos_left_hip_roll,pos_left_hip_pitch,pos_left_knee,pos_left_ankle,pos_neck_pitch,pos_head_pitch,pos_head_yaw,pos_head_roll,pos_right_hip_yaw,pos_right_hip_roll,pos_right_hip_pitch,pos_right_knee,pos_right_ankle,vel_left_hip_yaw,vel_left_hip_roll,vel_left_hip_pitch,vel_left_knee,vel_left_ankle,vel_neck_pitch,vel_head_pitch,vel_head_yaw,vel_head_roll,vel_right_hip_yaw,vel_right_hip_roll,vel_right_hip_pitch,vel_right_knee,vel_right_ankle,action_left_hip_yaw,action_left_hip_roll,action_left_hip_pitch,action_left_knee,action_left_ankle,action_neck_pitch,action_head_pitch,action_head_yaw,action_head_roll,action_right_hip_yaw,action_right_hip_roll,action_right_hip_pitch,action_right_knee,action_right_ankle,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,cur_left_hip_yaw,cur_left_hip_roll,cur_left_hip_pitch,cur_left_knee,cur_left_ankle,cur_right_hip_yaw,cur_right_hip_roll,cur_right_hip_pitch,cur_right_knee,cur_right_ankle,pwm_left_hip_yaw,pwm_left_hip_roll,pwm_left_hip_pitch,pwm_left_knee,pwm_left_ankle,pwm_right_hip_yaw,pwm_right_hip_roll,pwm_right_hip_pitch,pwm_right_knee,pwm_right_ankle,tqen_left_hip_yaw,tqen_left_hip_roll,tqen_left_hip_pitch,tqen_left_knee,tqen_left_ankle,tqen_right_hip_yaw,tqen_right_hip_roll,tqen_right_hip_pitch,tqen_right_knee,tqen_right_ankle,contact_l,contact_r,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_grav_x,proj_grav_y,proj_grav_z,phase_cos,phase_sin
6.1420,293,0.06749515,0.13652429,1.0630487,-1.9650294,0.6841554,0.5236,0.5236,0.0,0.0,-0.049087387,-0.0015339808,0.98481566,1.1336118,-0.27458256,0.5995206,-0.6235014,-1.2949644,-0.11990412,0.21582742,0.0,0.0,0.0,0.0,-1.5347728,-0.35971236,-0.551559,-1.4388494,0.21582742,0.22213268,0.34008348,-0.11929576,0.71825546,-0.97972304,-0.18926935,-0.04711187,0.07588467,-0.16180067,-0.4092628,0.8537636,0.39873353,0.22170451,-0.41191655,0.05243317,0.10572087,0.86537606,-1.3897362,0.49946928,0.5236,0.5236,0.0,0.0,-0.106015705,0.18144357,1.0311834,1.3482759,-0.8417791,0.26362,0.0269,0.20982,0.04304,-0.01076,0.21251,0.90384,0.32280000000000003,-0.024210000000000002,0.00807,0.9615819209039548,1.0,1.0,1.0,-1.0,0.7887005649717514,0.9581920903954803,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.34579335805137656,0.10799224746714915,0.4439681284760576,2.08,-2.43,6.95,-0.07957638,0.1428294,-0.9865432,0.5971586,-0.8021232
6.1620,294,0.06442719,0.13345633,1.0001554,-1.9711653,0.6795535,0.5236,0.5236,0.0,0.0,-0.09664079,0.044485442,0.9756118,1.1903691,-0.32520393,0.45563567,-0.28776988,-2.0383701,-0.14388494,0.16786577,0.0,0.0,0.0,0.0,-2.1582742,0.0,-0.7194247,-0.35971236,-0.33573154,0.21255411,0.3459403,-0.11456056,0.56640697,-0.93699807,-0.2823694,-0.07683118,0.045436163,-0.098212056,-0.33828038,0.9720925,0.29610673,0.671331,-0.3858317,0.050038528,0.10718507,0.86655986,-1.4276984,0.5101505,0.5236,0.5236,0.0,0.0,-0.0882701,0.23262313,1.0055267,1.4446759,-0.8352579,0.24747999999999998,0.33625,0.25017,0.07263,-0.14257,-0.38198000000000004,0.21251,0.01614,-0.09146,0.20982,-0.023728813559322035,0.1672316384180791,1.0,1.0,-1.0,0.13333333333333333,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.17671458676442586,0.39706240482870997,0.47451139038595835,0.42,-1.66,6.42,-0.07245298,0.14490595,-0.9867891,0.76604444,-0.64278764
6.1822,295,0.06442719,0.13192235,0.93572825,-1.9711653,0.6320001,0.5236,0.5236,0.0,0.0,-0.107378654,0.10584468,0.9878836,1.2593982,-0.38809714,0.3117507,-0.16786577,-2.5899289,-0.1918466,-0.1918466,0.0,0.0,0.0,0.0,-2.2302167,0.8872905,-0.6474822,1.0071946,-1.2470028,0.21137644,0.29519933,-0.026859228,0.19886054,-0.7219622,-0.29101992,-0.1375037,0.007459827,0.042948525,-0.2751062,0.81658995,-0.0035849959,0.8113031,-0.19172783,0.04974411,0.094499834,0.8884852,-1.5195849,0.5639095,0.5236,0.5236,0.0,0.0,-0.07247655,0.19374749,0.93060374,1.541076,-0.78673196,0.14795,0.31473,-0.20444,0.48689,-0.25555,-0.2152,0.12912,-0.37929,-0.00269,0.16678,0.09152542372881356,0.12768361581920903,0.8700564971751412,1.0,-1.0,0.09378531073446328,1.0,-0.05536723163841808,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.681769239060285,0.8519388411297322,0.5803219762881145,-1.82,-1.97,7.28,-0.057169028,0.13475557,-0.9892283,0.89363265,-0.4487992
6.2022,296,0.05982525,0.13038836,0.8881749,-1.9450877,0.5798447,0.5236,0.5236,0.0,0.0,-0.10124273,0.17180584,1.0032234,1.3299613,-0.45252433,0.0959233,-0.11990412,-2.853718,-0.023980824,-0.8872905,0.0,0.0,0.0,0.0,-1.6786577,1.9424467,-0.21582742,2.2541974,-2.182255,0.20154011,0.12939824,0.23011112,-0.2698099,-0.62621015,-0.27690464,-0.27340597,-0.049984824,0.05886497,-0.11987472,0.71025676,-0.24635199,0.63682324,0.271271,0.047285028,0.05304956,0.9527278,-1.6159849,0.5878475,0.5236,0.5236,0.0,0.0,-0.033668682,0.16716419,0.869912,1.637476,-0.69033194,0.11567,0.23134,-1.01413,-0.07263,0.76127,-0.12912,-1.0491,-0.0269,-0.00269,-0.13988,0.17966101694915254,0.25536723163841807,-0.519774011299435,1.0,0.4666666666666667,0.04745762711864407,0.2655367231638418,-1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.5195272800175632,0.8115781021773631,0.4134248665661568,-2.66,0.21,9.38,-0.03981045,0.109223545,-0.9932196,0.9730449,-0.23061587
6.2223,297,0.047553405,0.1196505,0.878971,-1.9389517,0.5660389,0.5236,0.5236,0.0,0.0,-0.08590292,0.19481556,0.9894176,1.4035925,-0.50928164,-0.07194247,-0.14388494,-2.5899289,0.26378906,-1.4628303,0.0,0.0,0.0,0.0,-0.7434055,2.4700248,0.11990412,2.997603,-2.7577949,0.01879273,-0.043172352,0.3985223,-0.5712622,-0.38964504,-0.090192504,-0.296646,-0.17002547,-0.1738764,-0.010332141,0.722167,-0.17187084,0.3820708,0.38302916,0.0015981824,0.009906912,0.9948306,-1.7121156,0.64698875,0.5236,0.5236,0.0,0.0,-0.0062830355,0.17014176,0.8885323,1.6955178,-0.6430427,-0.19099000000000002,0.04304,-0.8339,0.00269,0.01076,-0.7532,-0.41157,-0.024210000000000002,-0.01614,-0.28245,-0.1943502824858757,1.0,-0.831638418079096,1.0,1.0,-0.5819209039548022,-0.22937853107344633,-1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.2427480888127134,0.3392483733563978,0.8159414253073491,-0.69,-3.22,10.21,-0.028578317,0.06940448,-0.99717915,1.0,0.0
6.2421,298,0.04295146,0.09664079,0.90811664,-1.9450877,0.57217485,0.5236,0.5236,0.0,0.0,-0.05982525,0.19481556,0.96947587,1.4802915,-0.5645049,-0.1918466,-0.28776988,-1.7026385,0.407674,-1.5107919,0.0,0.0,0.0,0.0,0.07194247,2.1342933,0.04796165,3.3812962,-2.9016798,0.050714955,-0.023907967,0.41105983,-0.55815274,-0.33325395,-0.05283109,-0.33738178,-0.15689975,-0.34966984,0.062271316,0.61804,-0.17487776,0.29960272,0.37252712,0.009578738,0.0147230085,0.997965,-1.7088382,0.66108656,0.5236,0.5236,0.0,0.0,0.011867829,0.14411001,0.88778055,1.6749007,-0.6456682,0.37122,0.79355,-0.01614,0.10491,0.00538,-0.04304,-0.30396999999999996,0.0269,-0.01883,-0.00538,0.4090395480225989,1.0,-1.0,1.0,1.0,-0.9480225988700565,-0.0519774011299435,-0.584180790960452,-1.0,-0.8372881355932204,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.698715355896232,-0.03490658503988659,0.6174102228929941,1.82,1.97,7.22,-0.027535928,0.018357286,-0.99945223,0.9730449,0.23061587
6.2625,299,0.01840777,0.06289321,0.9526021,-1.9512236,0.60285443,0.5236,0.5236,0.0,0.0,-0.027611654,0.19481556,0.9387962,1.5569905,-0.6059224,-0.407674,-0.6474822,-0.35971236,0.26378906,-0.7434055,0.0,0.0,0.0,0.0,0.69544387,1.3429261,-0.3836932,3.5971236,-2.8057563,0.08606879,-0.0007225126,0.50710064,-0.5612057,-0.400237,-0.19930023,-0.38186437,-0.14244242,-0.4283965,0.14669311,0.34815583,-0.25137898,0.32001784,0.41264093,0.018417196,0.020519372,1.0219752,-1.7096015,0.64434075,0.5236,0.5236,0.0,0.0,0.03297328,0.07663896,0.86865526,1.6800045,-0.6356398,-0.41964,0.12373999999999999,-0.01883,0.04573,0.00269,-0.23671999999999999,-0.45461,-0.00269,0.6482899999999999,0.44653999999999994,0.28361581920903955,0.6067796610169491,-0.7570621468926554,1.0,1.0,-0.2033898305084746,-0.327683615819209,-1.0,-1.0,0.9966101694915255,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.4562590946327687,0.40797071265367457,-0.04472406208235469,-1.0,-2.54,11.12,-0.022441037,-0.01428066,-0.9996462,0.89363265,0.4487992
6.2991,300,0.009203885,0.052155346,0.98481566,-1.9542916,0.6427379,0.5236,0.5236,0.0,0.0,-0.0015339808,0.19328158,0.9249904,1.6244856,-0.63660204,-0.6235014,-0.959233,0.8393288,-0.023980824,0.28776988,0.0,0.0,0.0,0.0,1.0791371,0.5275781,-0.91127133,3.6930468,-2.5179865,0.04010813,0.14382598,0.4568665,-0.38082704,-0.59194785,-0.1466575,-0.3050463,-0.123199955,-0.5453725,0.15695117,0.16098669,-0.25621274,0.28122407,0.5312376,0.006927032,0.056656495,1.0094166,-1.6645068,0.5964131,0.5236,0.5236,0.0,0.0,0.035537794,0.029846672,0.86744684,1.6703061,-0.6059906,-0.024210000000000002,0.11567,-0.00269,0.01614,-0.01076,-0.12104999999999999,-1.1271099999999998,-0.00807,0.17754,-0.25555,-0.20564971751412428,0.08022598870056497,-1.0,1.0,-1.0,-0.12655367231638417,-1.0,-1.0,-0.8372881355932204,-0.33220338983050846,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.2860894925633215,-0.08726646259971647,-0.3316125578789226,-0.7,-4.13,10.86,-0.020405084,-0.04387093,-0.9988288,0.76604444,0.64278764
6.3163,301,0.012271847,0.050621364,1.0200973,-1.9542916,0.6565438,0.5236,0.5236,0.0,0.0,0.026077673,0.14879614,0.9142526,1.6858449,-0.6458059,-0.4796165,-0.7913672,1.5107919,-0.14388494,1.1750604,0.0,0.0,0.0,0.0,1.2470028,-0.28776988,-0.815348,3.2374113,-1.5347728,0.07292218,0.1792382,0.4474215,-0.31756404,-0.6147116,-0.23169363,-0.26864377,-0.13121995,-0.59839517,0.113113046,-0.0012005568,-0.29097408,0.23056723,0.4719792,0.015130544,0.06550955,1.0070554,-1.648691,0.59072214,0.5236,0.5236,0.0,0.0,0.024578262,-0.010700139,0.8587565,1.6576419,-0.6208052,0.7478199999999999,-0.01345,0.12104999999999999,0.43577999999999995,0.08070000000000001,-0.01614,-0.74244,-0.14526,0.36046,-0.09684000000000001,0.9186440677966101,-1.0,1.0,1.0,-1.0,-0.392090395480226,-1.0,-0.8700564971751412,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.2672535417116317,0.5126904677733343,-0.8857545953871222,2.3,2.52,10.05,-0.014289218,-0.05817753,-0.99820393,0.5971586,0.8021232
6.3380,302,0.007669904,0.06442719,1.0185633,-1.9558254,0.6473399,0.5236,0.5236,0.0,0.0,0.033747576,0.111980595,0.9188545,1.6873789,-0.6427379,-0.23980825,-0.3117507,1.1510795,-0.04796165,0.8872905,0.0,0.0,0.0,0.0,0.9832138,-0.7913672,-0.4796165,2.3501208,-0.7913672,-0.012075774,0.1950035,0.4371409,-0.21661125,-0.7323532,-0.19741137,-0.18274595,-0.08051379,-0.6064231,0.084589005,-0.09861822,-0.2897108,0.19838795,0.47155285,-0.006118944,0.06945087,1.0044852,-1.6234529,0.5613117,0.5236,0.5236,0.0,0.0,0.017447252,-0.035054553,0.8590723,1.649597,-0.6209118,-0.00538,0.08877,0.05649,0.03766,-0.00269,0.18023,-0.6348400000000001,-0.01076,0.7478199999999999,0.00269,-0.2327683615819209,-0.07344632768361582,-0.28135593220338984,1.0,-1.0,-0.02824858757062147,-0.9209039548022598,-1.0,0.5819209039548022,0.21581920903954802,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.5475970528132209,0.7886706557449377,-0.6610434541928523,-1.84,0.57,11.9,-0.0,-0.05100604,-0.9986983,0.39607978,0.9182161
6.3560,303,0.015339808,0.07669904,1.0154953,-1.9542916,0.62433016,0.5236,0.5236,0.0,0.0,0.027611654,0.070563115,0.9127186,1.681243,-0.64120394,-0.04796165,0.0959233,0.7194247,-0.023980824,0.21582742,0.0,0.0,0.0,0.0,0.6714631,-1.2949644,-0.23980825,1.3908877,-0.28776988,0.0040969327,0.02793967,0.39776272,0.08477759,-0.81043285,-0.18387614,-0.09498127,0.008064423,-0.63024205,0.03947528,-0.25743514,-0.2586613,0.21990639,0.49783188,-0.002075767,0.027684918,0.9946407,-1.5481057,0.5417918,0.5236,0.5236,0.0,0.0,0.00616882,-0.07475878,0.8668347,1.6549766,-0.61434203,0.9495699999999999,-0.07801000000000001,0.0269,0.14526,-0.03228,0.11298,-0.5191699999999999,-0.13988,0.08339,-0.05111,0.3638418079096045,0.031638418079096044,0.15141242937853108,1.0,-1.0,0.9355932203389831,-1.0,-0.6519774011299435,1.0,-0.26101694915254237,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.8312130562622994,0.7428557628800865,-0.832303887044796,-0.77,2.54,10.5,0.016330594,-0.035723176,-0.9992283,0.17364818,0.9848077
6.3763,304,0.0046019424,0.084368944,1.0139613,-1.9558254,0.60132045,0.5236,0.5236,0.0,0.0,0.01994175,0.032213595,0.8989127,1.676641,-0.63967,-0.04796165,0.3836932,0.26378906,0.0,-0.407674,0.0,0.0,0.0,0.0,0.23980825,-1.6546768,-0.26378906,0.5035973,-0.023980824,-0.08479816,-0.15875041,0.34400824,0.39343882,-0.91168,-0.17018126,-0.020277137,0.0893282,-0.60768664,-0.07965935,-0.2912503,-0.17893077,0.13744286,0.5353042,-0.02429954,-0.018987603,0.98120207,-1.4709404,0.51648,0.5236,0.5236,0.0,0.0,-0.023614837,-0.08321257,0.8867673,1.6343608,-0.6049739,-0.0269,0.03228,0.6456000000000001,0.00269,-0.00538,0.5971799999999999,-0.7370599999999999,0.0,-0.01614,-0.01076,0.03615819209039548,1.0,0.5694915254237288,1.0,-1.0,0.4384180790960452,-0.7050847457627119,0.576271186440678,0.10056497175141244,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.9981101659842572,0.5355979142057599,-0.25416357232167425,-1.0,0.67,10.06,0.027536904,-0.016318165,-0.99948764,-0.05814483,0.9983082
6.4003,305,-0.0015339808,0.075165056,1.0124273,-1.9604274,0.5752428,0.5236,0.5236,0.0,0.0,0.012271847,-0.007669904,0.89277685,1.672039,-0.63660204,-0.07194247,0.3836932,0.0,-0.023980824,-0.8872905,0.0,0.0,0.0,0.0,-0.0959233,-1.8944851,-0.3117507,0.0,0.04796165,-0.045638666,-0.2554702,0.43863216,0.48228684,-0.8894098,-0.10303733,0.04570464,0.14788836,-0.55589354,-0.16011232,-0.22615477,-0.09885601,-0.04265754,0.66620487,-0.014509667,-0.043167546,1.004858,-1.4487283,0.5220476,0.5236,0.5236,0.0,0.0,-0.04372808,-0.06693869,0.906786,1.5893357,-0.57224876,-0.01614,0.00269,0.76127,0.03497,-0.00538,0.36852999999999997,-0.54876,0.0,0.32549,-0.00538,0.34011299435028247,1.0,0.423728813559322,1.0,-1.0,0.4463276836158192,-0.8757062146892656,0.592090395480226,0.1807909604519774,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.9250245035569946,0.17889624832941875,0.16471544815696484,-0.28,-1.5,10.02,0.032635648,0.001019864,-0.99946684,-0.28680325,0.9579895
6.4162,306,-0.012271847,0.05675729,1.0062914,-1.9650294,0.5660389,0.5236,0.5236,0.0,0.0,-0.0015339808,-0.024543693,0.89584476,1.6628351,-0.63660204,-0.21582742,0.11990412,-0.07194247,-0.07194247,-1.0071946,0.0,0.0,0.0,0.0,-0.28776988,-1.8225427,-0.35971236,-0.16786577,0.04796165,0.14594498,-0.22820404,0.7093141,0.15814176,-0.5947926,-0.12411901,0.03140069,0.16111356,-0.3896058,-0.2244239,-0.10966983,-0.16788742,-0.268444,0.8245255,0.033386245,-0.03635101,1.0725286,-1.5297647,0.5957019,0.5236,0.5236,0.0,0.0,-0.059805974,-0.037817456,0.88952816,1.532889,-0.5326686,-0.1076,0.57297,0.13181,0.07532,-0.23671999999999999,0.22865,-0.28514,-0.00538,0.10491,-0.2959,0.15593220338983052,0.8519774011299435,-1.0,1.0,-0.5661016949152542,1.0,0.9954802259887006,-1.0,0.096045197740113,-0.3943502824858757,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.6566801310628665,0.25089107997418486,-0.12544553998709243,-1.81,0.07,10.8,0.036743075,0.015309615,-0.9992075,-0.5,0.8660254
6.4405,307,-0.0061359233,0.013805827,1.0139613,-1.9726993,0.55990297,0.5236,0.5236,0.0,0.0,-0.026077673,-0.023009712,0.9019807,1.6306216,-0.6227962,-0.26378906,-0.5275781,-0.07194247,-0.1918466,-0.8393288,0.0,0.0,0.0,0.0,-0.5275781,-1.3429261,-0.16786577,-0.407674,0.0959233,0.18428965,0.10226846,0.95508367,-0.5205263,-0.5459351,-0.05693373,-0.045445092,0.1026919,-0.1916585,-0.19651085,0.0067750886,-0.25182176,-0.50786924,1.0191547,0.042972412,0.046267115,1.133971,-1.6261647,0.60791624,0.5236,0.5236,0.0,0.0,-0.052827712,-0.008706228,0.8685446,1.4730327,-0.48401132,-0.40888,0.30396999999999996,-0.42771,0.07532,0.0,-0.07263,-0.05649,-0.03228,0.55145,-0.00538,-0.6497175141242938,0.3615819209039548,-0.5062146892655367,1.0,1.0,0.4610169491525424,-0.7887005649717514,-1.0,0.7638418079096045,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.4919646829059017,-0.062177354602297986,0.1778054175469223,-0.88,-1.97,10.49,0.037755378,0.024489973,-0.99898684,-0.6862416,0.72737366
6.4562,308,0.013805827,-0.0030679617,1.033903,-1.9742333,0.56297094,0.5236,0.5236,0.0,0.0,-0.04141748,-0.016873788,0.90811664,1.596874,-0.6089904,-0.0959233,-0.91127133,0.04796165,-0.21582742,-0.6235014,0.0,0.0,0.0,0.0,-0.6714631,-0.8633097,0.0,-0.7194247,0.21582742,0.0587869,0.6035732,0.6976635,-1.019279,-0.4404522,0.023489127,-0.062498353,-0.082659006,-0.12219401,-0.20650166,0.14306316,-0.09697837,-0.55888754,1.2034986,0.011596724,0.14266711,1.0696158,-1.7225647,0.634287,0.5236,0.5236,0.0,0.0,-0.055325415,0.025365788,0.9072554,1.4602782,-0.43792534,0.01076,-0.048420000000000005,-0.0538,0.01614,0.41695,-0.18023,-0.31473,-0.029589999999999998,0.23940999999999998,-0.44115999999999994,-0.36836158192090396,0.47344632768361583,-0.6689265536723163,1.0,0.2271186440677966,-0.7435028248587571,1.0,-1.0,0.5649717514124294,-0.7627118644067796,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.16144295580947549,-0.33052172709642613,0.284706834231575,-0.06,0.33,9.86,0.032659166,0.024494374,-0.99916637,-0.8354878,0.549509
6.4761,309,0.035281558,0.0061359233,1.0799224,-1.9773012,0.58598065,0.5236,0.5236,0.0,0.0,-0.046019424,0.0015339808,0.9142526,1.5508546,-0.57217485,0.28776988,-1.0551562,0.4796165,-0.21582742,-0.14388494,0.0,0.0,0.0,0.0,-0.7673864,-0.23980825,0.1918466,-1.2470028,0.551559,0.071198605,0.9192585,0.54556704,-1.0043024,-0.30536118,0.15100464,0.06571972,-0.16790478,-0.07847248,-0.12172128,0.19487092,0.06970114,-0.46466082,1.3908793,0.014699651,0.2390671,1.0315918,-1.8189647,0.6680597,0.5236,0.5236,0.0,0.0,-0.03413032,0.03831773,0.9489253,1.4838349,-0.39108017,0.68326,-0.5918,0.00538,0.0,0.00269,0.14795,0.01076,0.0,0.12373999999999999,-0.00807,0.32655367231638416,-1.0,1.0,1.0,1.0,0.6180790960451977,-0.20903954802259886,0.6497175141242938,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.3752457891787808,-0.8203047484373349,0.26398104936414235,1.21,2.68,8.7,0.018361155,0.018361155,-0.9996628,-0.9396926,0.34202015
6.5004,310,0.029145636,0.07363108,1.0952623,-1.9696313,0.61972827,0.5236,0.5236,0.0,0.0,-0.053689327,0.032213595,0.92192245,1.5048351,-0.5123496,0.5995206,-0.21582742,1.0791371,-0.14388494,0.43165484,0.0,0.0,0.0,0.0,-0.6474822,0.4796165,0.3117507,-1.8225427,1.1990412,0.14702375,0.95658994,0.6954183,-0.9365181,-0.16960317,0.28071693,0.3205754,-0.15548213,-0.12955885,0.066513896,0.09540962,0.13995722,-0.4700467,1.4708719,0.033655938,0.2598475,1.0690546,-1.8034296,0.70199925,0.5236,0.5236,0.0,0.0,0.012928474,0.013452404,0.9664893,1.4824884,-0.371082,-0.08070000000000001,-0.32280000000000003,0.66174,0.0,0.00269,-0.23671999999999999,-0.11298,0.0,-0.11028999999999999,-0.12373999999999999,-0.12316384180790961,-1.0,0.5141242937853108,1.0,1.0,-0.37966101694915255,0.06666666666666667,1.0,0.1152542372881356,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.36433748135381633,-1.0013826583317464,0.11671889372712078,1.64,-1.64,9.26,-0.0,0.021423653,-0.99977046,-0.99323833,0.11609291
6.5165,311,0.026077673,0.12578642,1.0707186,-1.9573594,0.6458059,0.5236,0.5236,0.0,0.0,-0.044485442,0.04141748,0.9341943,1.4940972,-0.46786413,0.4796165,0.7673864,1.0311754,0.0,0.8633097,0.0,0.0,0.0,0.0,-0.43165484,0.7434055,0.33573154,-1.8944851,1.6786577,0.07059252,0.9222782,0.67942786,-0.91436625,-0.27482373,0.29106528,0.51736546,-0.13800451,-0.18159561,0.16081724,0.052286487,0.22922233,-0.4880123,1.5572656,0.01454813,0.25126955,1.065057,-1.7978916,0.6756941,0.5236,0.5236,0.0,0.0,0.03650431,0.0026716217,0.9888056,1.477997,-0.34948358,-0.07263,-0.19906000000000001,-0.06725,0.6482899999999999,-0.13181,-0.23134,-0.62946,0.27976,0.14795,-0.11028999999999999,0.08926553672316384,-1.0,0.43050847457627117,1.0,1.0,-0.9129943502824859,-0.8711864406779661,1.0,0.29152542372881357,-0.8338983050847457,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.5028729907308662,-0.9206611804270088,0.019634954084936207,0.1,1.07,7.52,-0.018355655,0.030592758,-0.99936336,-0.99323833,-0.11609291
6.5403,312,0.029145636,0.20708741,1.0553788,-1.912874,0.6856894,0.5236,0.5236,0.0,0.0,-0.0061359233,0.033747576,0.9633399,1.4848934,-0.40957287,0.14388494,2.1342933,0.28776988,0.4796165,1.2470028,0.0,0.0,0.0,0.0,0.0959233,0.7434055,0.5275781,-1.486811,2.2781782,0.24188146,0.7305973,0.34974164,-1.0639464,-0.08038498,0.28443977,0.73351234,-0.32229552,-0.33980566,0.21038242,-0.096882276,0.43299675,-0.44546053,1.4284422,0.057370365,0.20334932,0.98263544,-1.8352866,0.7243038,0.5236,0.5236,0.0,0.0,0.048895605,-0.03462057,1.0397491,1.488635,-0.38168943,0.19368000000000002,-0.00807,-0.1076,0.00269,-0.87425,0.12643,-0.35239,-0.12104999999999999,0.12643,-0.26631,0.13559322033898305,-0.40451977401129946,-0.02711864406779661,1.0,-0.992090395480226,-0.5016949152542373,-0.3581920903954802,-0.006779661016949152,0.15932203389830507,-0.8757062146892656,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.8006697943523987,0.32179508083645453,-0.5279620987282847,-0.38,-0.69,6.82,-0.02855606,0.04793339,-0.99844223,-0.9396926,-0.34202015
6.5580,313,0.02147573,0.239301,1.0630487,-1.8760585,0.69182533,0.5236,0.5236,0.0,0.0,0.02147573,0.032213595,0.98634964,1.4848934,-0.38196123,-0.023980824,2.6618714,-0.16786577,1.0071946,1.366907,0.0,0.0,0.0,0.0,0.5995206,0.4796165,0.7673864,-1.0071946,2.3980825,0.28096265,0.5983567,0.2941922,-0.93652326,0.04373642,0.40290806,0.8458805,-0.3516846,-0.2908934,0.34177634,-0.011814281,0.40010425,-0.65758514,1.583449,0.06714066,0.17028919,0.9687481,-1.8034309,0.75533414,0.5236,0.5236,0.0,0.0,0.08174408,-0.01335357,1.0315261,1.4356037,-0.34293774,-0.6348400000000001,0.80162,0.30934999999999996,-0.08070000000000001,0.19906000000000001,-0.25555,-0.73437,-0.03497,-0.21788999999999997,0.10491,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.9389830508474576,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.6555893002803701,0.39269908169872414,-0.4461497900410505,-0.88,-0.21,7.26,-0.021425826,0.062236927,-0.99783134,-0.8354878,-0.549509
6.5781,314,0.03834952,0.25003886,1.0415729,-1.8653207,0.7025632,0.5236,0.5236,0.0,0.0,0.044485442,0.016873788,1.0200973,1.4925632,-0.38042724,0.0,2.5419674,-0.43165484,1.4148686,1.1750604,0.0,0.0,0.0,0.0,1.0791371,0.023980824,1.103118,-0.45563567,2.0623507,0.22994691,0.5272458,0.49988958,-0.817693,-0.12401593,0.6004641,0.9524138,-0.2971874,-0.24156712,0.51433164,-0.001209259,0.21651405,-1.208465,1.8625938,0.054386728,0.15251145,1.0201724,-1.7737234,0.7133961,0.5236,0.5236,0.0,0.0,0.12488291,-0.010702315,0.98562855,1.3392037,-0.27315155,-0.08608,0.09953000000000001,0.03497,0.00269,0.01883,-0.55683,0.040350000000000004,-0.48957999999999996,0.85273,-0.10222,-0.14463276836158193,1.0,0.9231638418079096,1.0,1.0,-0.8214689265536723,1.0,-0.5581920903954802,0.7084745762711865,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.890117918517108,-0.394880743263717,-0.49414634447089456,1.2,-1.53,14.71,-0.025501138,0.07854351,-0.99658453,-0.6862416,-0.72737366
